epiweek,region,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,true_1,true_2,true_3,true_4,true_5,true_6,true_7,true_8,is_test
202232,DC,0.335281209,0.34767566499999997,0.418431235,0.49128305999999994,0.5774000375,0.619818155,0.6235474149999999,0.53260701,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False
202232,DE,0.2672733685,0.5824972374999999,1.0642458555,1.5091695575,1.7928171974999998,1.9573882000000002,1.9694727125,2.0044405650000003,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,False
202232,FL,65.74618199999999,63.145607,64.37731925,65.2596295,65.91807025,64.52627275,62.666444250000005,57.61501875,60.0,65.0,53.000000000000014,50.0,79.0,78.00000000000001,78.00000000000001,113.0,False
202232,GA,27.7630465,27.285946000000003,28.31275375,29.389376249999998,29.889734999999998,30.0259365,30.221777000000003,30.682264,12.999999999999996,26.0,20.0,43.0,46.0,55.0,77.0,109.0,False
202232,HI,1.9027169499999999,2.058822425,2.07069935,2.015057525,1.9326975000000002,1.9219092,1.94765715,1.8701146249999998,1.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,False
202232,IA,3.576896,5.44913295,8.902807375,12.678257,15.807748500000002,18.374236,20.2492545,20.6737355,4.0,1.0,3.0,0.0,1.0,2.0,9.0,6.0,False
202232,ID,0.647140705,0.9979881725,1.4280784925,2.065061275,2.4747022249999997,2.677278875,2.652601475,2.9073487000000005,1.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,False
202232,IL,8.423198375,10.316981,13.288291000000001,16.128622125,18.460276125,20.489752,21.510513875,22.55724075,12.0,16.0,10.0,5.0,4.0,15.0,10.0,12.0,False
202232,IN,11.173181875000001,15.731617750000002,22.6167615,29.794991500000002,35.9071225,39.8952925,42.58103875,44.02390425,11.0,15.0,17.999999999999996,26.0,26.0,32.0,38.0,46.0,False
202232,KS,2.31209805,4.284240275,7.487920225,11.218344250000001,14.37923925,16.9916625,19.1641675,19.63121675,2.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,False
202232,KY,3.66155755,6.342075224999999,10.12024535,14.08275025,17.92716475,20.9960695,22.9281165,23.225321375,3.0,4.0,4.0,8.0,5.0,10.0,4.0,7.0,False
202232,LA,15.801922175000001,21.089455,29.505708000000002,37.473535,43.853813249999995,47.999520749999995,49.70344075,48.9700225,8.0,11.0,10.0,16.0,19.0,18.0,47.0,67.0,False
