region,epiweek,is_test,pred_1,true_1,pred_2,true_2,pred_3,true_3,pred_4,true_4,target
DC,202519,False,10.291183,3.999999999999993,7.292278,3.0,11.763645,-9.000000000000007,24.62556,-9.000000000000007,nhsn_c19_hosp
FL,202519,False,586.94727,306.0,590.02185,270.0,622.5646,-8.999999999999773,790.9409,-8.999999999999773,nhsn_c19_hosp
GA,202519,False,379.30576,87.00000000000011,443.82895,78.0,626.454,-9.0,741.85,-9.0,nhsn_c19_hosp
ID,202519,False,28.387863,26.0,26.164215,19.0,23.915222,-8.999999999999986,29.743568,-8.999999999999986,nhsn_c19_hosp
IL,202519,False,97.54993,128.0,133.53278,87.0,209.28827,-9.0,384.23535,-9.0,nhsn_c19_hosp
IN,202519,False,33.79834,61.0,22.574125,43.0,5.2217393,-9.0,6.1988235,-9.0,nhsn_c19_hosp
IA,202519,False,28.670588,28.0,34.483517,19.0,35.18101,-9.0,22.830591,-9.0,nhsn_c19_hosp
KS,202519,False,18.86965,14.0,28.865362,10.0,30.458014,-9.0,32.735188,-9.0,nhsn_c19_hosp
KY,202519,False,3.527932,38.0,47.555153,26.0,20.983315,-9.0,113.82769,-9.0,nhsn_c19_hosp
LA,202519,False,83.396034,76.0,31.072302,68.0,25.521399,-9.0,51.84925,-9.0,nhsn_c19_hosp
ME,202519,False,12.647385,2.0,16.199947,3.0,15.649406,-9.0,13.922169,-9.0,nhsn_c19_hosp
MD,202519,False,27.025633,52.0,1.9893771,52.0,13.919492,-9.0,62.14468,-9.0,nhsn_c19_hosp
MA,202519,False,116.78175,83.0,104.90242,93.0,168.1173,-8.999999999999943,331.06497,-8.999999999999943,nhsn_c19_hosp
MI,202519,False,173.69768,196.0,158.95253,157.0,161.88173,-9.0,177.21217,-9.0,nhsn_c19_hosp
MN,202519,False,83.9135,50.0,80.042496,41.0,95.98653,-9.0,140.13437,-9.0,nhsn_c19_hosp
MS,202519,False,37.24656,38.000000000000014,31.31437,23.0,51.934227,-9.0,82.71999,-9.0,nhsn_c19_hosp
MO,202519,False,32.722576,22.0,14.644663,17.0,35.973736,-9.0,81.37577,-9.0,nhsn_c19_hosp
MT,202519,False,6.5985446,11.0,10.008259,1.0,12.949055,-9.0,14.453152,-9.0,nhsn_c19_hosp
NE,202519,False,19.808992,25.0,13.256319,9.0,16.289042,-8.999999999999986,41.24359,-8.999999999999986,nhsn_c19_hosp
NV,202519,False,63.240677,34.00000000000003,97.51303,24.0,126.16203,-9.0,180.17584,-9.0,nhsn_c19_hosp
NH,202519,False,15.908393,5.0,13.01504,8.0,9.208377,-9.0,12.277331,-9.0,nhsn_c19_hosp
NJ,202519,False,142.63388,115.0,118.41043,130.0,127.438995,-9.0,129.52237,-9.0,nhsn_c19_hosp
NM,202519,False,7.6192985,16.0,16.085981,17.0,18.6201,-9.0,24.296057,-9.0,nhsn_c19_hosp
NY,202519,False,386.62555,387.0,257.13434,223.0,186.59198,-9.0,295.0075,-9.0,nhsn_c19_hosp
NC,202519,False,68.239075,123.0,6.678346,98.0,1.8027968,-9.0,68.39288,-9.0,nhsn_c19_hosp
ND,202519,False,13.891513,9.0,11.515712,5.0,14.900367,-9.0,32.510384,-9.0,nhsn_c19_hosp
OH,202519,False,162.51678,97.0,105.401855,65.0,54.97504,-9.0,102.701416,-9.0,nhsn_c19_hosp
OK,202519,False,33.348,29.0,6.1043916,24.99999999999997,11.110984,-9.0,49.57334,-9.0,nhsn_c19_hosp
OR,202519,False,43.24642,52.0,45.389366,30.0,40.659157,-9.000000000000028,34.339973,-9.000000000000028,nhsn_c19_hosp
PA,202519,False,163.36879,136.0,119.73963,137.0,162.89522,-9.0,210.0353,-9.0,nhsn_c19_hosp
RI,202519,False,16.911022,16.0,13.162472,4.0,10.29858,-9.0,12.104794,-9.0,nhsn_c19_hosp
SC,202519,False,23.552773,54.0,17.753181,42.0,44.801064,-9.0,96.90818,-9.0,nhsn_c19_hosp
SD,202519,False,4.91054,3.0,7.3698754,4.0,14.010511,-9.000000000000007,24.78169,-9.000000000000007,nhsn_c19_hosp
TN,202519,False,90.22396,56.0,87.269585,34.0,28.61297,-9.0,59.56992,-9.0,nhsn_c19_hosp
TX,202519,False,410.4175,266.0,237.22635,262.0,267.33963,-9.0,507.34158,-9.0,nhsn_c19_hosp
UT,202519,False,19.043613,22.0,10.606006,16.0,0.07174374,-9.0,0.20695187,-9.0,nhsn_c19_hosp
VT,202519,False,3.76996,7.0,4.4146647,11.0,5.5584903,-9.0,10.623034,-9.0,nhsn_c19_hosp
VA,202519,False,80.07742,56.0,69.66968,36.00000000000006,71.995575,-9.0,179.52557,-9.0,nhsn_c19_hosp
WA,202519,False,94.93352,64.0,95.47818,42.0,109.44766,-9.0,225.02074,-9.0,nhsn_c19_hosp
WV,202519,False,4.3193555,11.0,8.507604,17.0,14.537053,-9.0,34.42728,-9.0,nhsn_c19_hosp
WI,202519,False,54.65013,50.0,64.75014,34.0,64.820114,-9.0,88.206406,-9.0,nhsn_c19_hosp
WY,202519,False,7.9218197,8.0,6.772276,6.0,7.765026,-9.0,10.193331,-9.0,nhsn_c19_hosp
PR,202519,False,66.73424,67.0,64.85799,92.0,59.825665,-9.0,63.15829,-9.0,nhsn_c19_hosp
HI,202519,False,35.70421,32.0,31.775515,32.0,37.96994,-9.0,59.73528,-9.0,nhsn_c19_hosp
US,202519,False,6441.9634,3697.0,5727.3276,3168.0,4563.1284,-9.0,8164.9976,-9.0,nhsn_c19_hosp
AL,202520,False,120.09304,63.0,140.77182,-9.0,146.49309,-9.0,266.54303,-9.0,nhsn_c19_hosp
AK,202520,False,7.925542,6.0,9.903317,-9.0,9.958764,-9.0,9.657151,-9.0,nhsn_c19_hosp
AZ,202520,False,200.40584,73.0,174.93834,-8.999999999999943,164.33232,-8.999999999999943,259.56177,-8.999999999999943,nhsn_c19_hosp
AR,202520,False,12.544911,10.0,33.13953,-9.0,59.82149,-9.0,86.61523,-9.0,nhsn_c19_hosp
CA,202520,False,608.35095,535.0,665.10266,-9.0,775.9758,-9.0,955.26514,-9.0,nhsn_c19_hosp
CO,202520,False,99.615555,34.0,79.07803,-9.0,100.63306,-9.0,182.29913,-9.0,nhsn_c19_hosp
CT,202520,False,51.333324,26.0,81.14106,-9.0,115.36428,-9.0,145.76657,-9.0,nhsn_c19_hosp
DE,202520,False,12.338796,6.0,18.913363,-9.0,20.90679,-9.0,26.22204,-9.0,nhsn_c19_hosp
DC,202520,False,8.095567,3.0,8.295011,-9.000000000000007,15.619943,-9.000000000000007,34.812996,-9.000000000000007,nhsn_c19_hosp
FL,202520,False,702.5898,270.0,870.98926,-9.0,1062.9614,-9.0,1398.7167,-9.0,nhsn_c19_hosp
GA,202520,False,650.8861,78.0,732.6798,-9.0,896.9877,-9.0,1055.1656,-9.0,nhsn_c19_hosp
ID,202520,False,28.390228,19.0,27.154324,-9.0,28.418365,-9.0,40.255875,-9.0,nhsn_c19_hosp
IL,202520,False,129.13113,87.0,202.81357,-9.0,290.79715,-9.0,490.03876,-9.0,nhsn_c19_hosp
IN,202520,False,58.317684,43.0,69.10123,-8.999999999999943,53.817318,-8.999999999999943,68.89917,-8.999999999999943,nhsn_c19_hosp
IA,202520,False,14.545328,19.0,20.271753,-9.0,27.148386,-9.0,32.17237,-9.0,nhsn_c19_hosp
KS,202520,False,19.947319,10.0,26.35482,-9.0,20.54499,-9.0,14.353875,-9.0,nhsn_c19_hosp
KY,202520,False,1.8434647,26.0,3.0155535,-9.0,79.752525,-9.0,269.20602,-9.0,nhsn_c19_hosp
LA,202520,False,107.953224,68.0,52.194286,-9.0,60.74589,-9.0,140.35677,-9.0,nhsn_c19_hosp
ME,202520,False,6.8881407,3.0,6.9062147,-9.0,4.9529257,-9.0,2.8796337,-9.0,nhsn_c19_hosp
MD,202520,False,76.31665,52.0,49.551212,-9.0,70.40494,-9.0,193.70306,-9.0,nhsn_c19_hosp
MA,202520,False,142.80446,93.0,143.55367,-9.0,172.86464,-9.0,340.89706,-9.0,nhsn_c19_hosp
MI,202520,False,150.14168,157.0,153.46321,-9.0,162.178,-9.0,228.5374,-9.0,nhsn_c19_hosp
MN,202520,False,90.61858,41.0,87.70992,-9.0,110.09353,-9.0,177.57619,-9.0,nhsn_c19_hosp
MS,202520,False,30.447857,23.0,39.329685,-9.0,62.876987,-9.0,110.778755,-9.0,nhsn_c19_hosp
MO,202520,False,21.933687,17.0,9.272185,-9.0,2.791627,-9.0,41.0607,-9.0,nhsn_c19_hosp
MT,202520,False,6.6613684,1.0,9.093673,-9.0,12.345092,-9.0,15.167808,-9.0,nhsn_c19_hosp
NE,202520,False,30.607977,9.0,27.546118,-9.0,42.824886,-9.0,78.00146,-9.0,nhsn_c19_hosp
NV,202520,False,47.056187,24.0,79.84002,-9.0,121.20348,-9.0,192.05783,-9.0,nhsn_c19_hosp
NH,202520,False,11.538409,8.0,11.265864,-9.0,6.4024,-9.0,9.686458,-9.0,nhsn_c19_hosp
NJ,202520,False,154.6446,130.0,132.71547,-9.0,151.62776,-9.0,163.44691,-9.0,nhsn_c19_hosp
NM,202520,False,12.56418,17.0,14.207865,-9.0,16.541842,-9.0,26.805056,-9.0,nhsn_c19_hosp
NY,202520,False,563.8698,223.0,346.62137,-9.0,237.66837,-9.0,438.95535,-9.0,nhsn_c19_hosp
NC,202520,False,158.56651,98.0,84.873245,-9.0,87.3925,-9.0,157.51283,-9.0,nhsn_c19_hosp
ND,202520,False,18.209404,5.0,14.098872,-9.0,17.274319,-9.0,36.583813,-9.0,nhsn_c19_hosp
OH,202520,False,145.8624,65.0,20.179836,-9.0,26.586582,-9.0,20.082241,-9.0,nhsn_c19_hosp
OK,202520,False,71.05552,25.0,21.8545,-9.0,24.307274,-9.0,72.369896,-9.0,nhsn_c19_hosp
OR,202520,False,50.476673,30.00000000000003,54.960026,-9.000000000000028,51.022053,-9.000000000000028,44.820835,-9.000000000000028,nhsn_c19_hosp
PA,202520,False,156.75426,137.0,99.43919,-9.0,167.80486,-9.0,212.99352,-9.0,nhsn_c19_hosp
RI,202520,False,19.549248,4.0,15.433904,-9.000000000000007,13.238183,-9.000000000000007,17.367687,-9.000000000000007,nhsn_c19_hosp
SC,202520,False,78.02361,42.0,66.45051,-9.0,94.510994,-9.0,175.5183,-9.0,nhsn_c19_hosp
SD,202520,False,2.5751257,4.0,2.9672995,-9.000000000000007,7.9123907,-9.000000000000007,22.72064,-9.000000000000007,nhsn_c19_hosp
TN,202520,False,95.2879,34.0,99.04932,-9.0,56.050323,-9.0,11.791717,-9.0,nhsn_c19_hosp
TX,202520,False,402.47614,262.0,305.0113,-9.0,421.16742,-9.0,798.3487,-9.0,nhsn_c19_hosp
UT,202520,False,21.32687,16.0,10.6382265,-9.0,3.3432436,-9.0,5.730832,-9.0,nhsn_c19_hosp
VT,202520,False,6.464068,11.0,5.0684953,-9.0,5.0361333,-9.0,10.442096,-9.0,nhsn_c19_hosp
VA,202520,False,90.69652,36.0,56.158886,-9.0,75.73607,-9.0,195.6349,-9.0,nhsn_c19_hosp
WA,202520,False,95.72455,42.0,111.664825,-9.0,156.30844,-9.0,291.60114,-9.0,nhsn_c19_hosp
WV,202520,False,6.088027,17.0,4.3463125,-9.0,16.226194,-9.0,44.473923,-9.0,nhsn_c19_hosp
WI,202520,False,70.338394,34.0,76.4149,-9.0,71.20412,-9.0,125.97661,-9.0,nhsn_c19_hosp
WY,202520,False,8.713346,6.0,8.863191,-9.0,11.401631,-9.0,16.586267,-9.0,nhsn_c19_hosp
PR,202520,False,59.597496,92.0,61.310856,-9.0,55.686943,-9.0,54.72847,-9.0,nhsn_c19_hosp
HI,202520,False,45.237907,32.0,44.104546,-9.0,50.71701,-9.0,76.47956,-9.0,nhsn_c19_hosp
US,202520,False,10194.468,3168.0,8776.648,-9.0,9082.033,-9.0,16787.287,-9.0,nhsn_c19_hosp
AL,202521,True,90.93033,361.1277777777778,181.1048,361.1277777777778,201.1811,361.1277777777778,223.7685,361.1277777777778,nhsn_c19_hosp
AK,202521,True,7.55791,33.7,7.9912806,33.7,8.766351,33.7,9.043479,33.7,nhsn_c19_hosp
AZ,202521,True,81.558044,505.0111111111111,52.4072,505.0111111111111,36.22214,505.0111111111111,40.35168,505.0111111111111,nhsn_c19_hosp
AR,202521,True,11.491797,215.27777777777777,41.777092,215.27777777777777,54.53852,215.27777777777777,62.517128,215.27777777777777,nhsn_c19_hosp
CA,202521,True,742.61707,2344.338888888889,649.755,2344.338888888889,633.777,2344.338888888889,694.422,2344.338888888889,nhsn_c19_hosp
CO,202521,True,35.397682,315.65,34.182167,315.65,16.363256,315.65,1.7235657,315.65,nhsn_c19_hosp
CT,202521,True,29.81797,287.02777777777777,41.99833,287.02777777777777,47.023247,287.02777777777777,78.184044,287.02777777777777,nhsn_c19_hosp
DE,202521,True,14.543885,77.41111111111111,15.786881,77.41111111111111,17.916735,77.41111111111111,22.816751,77.41111111111111,nhsn_c19_hosp
DC,202521,True,4.637995,63.21111111111111,8.982958,63.21111111111111,16.780508,63.21111111111111,22.040926,63.21111111111111,nhsn_c19_hosp
FL,202521,True,633.183,1830.388888888889,1024.824,1830.388888888889,1479.9025,1830.388888888889,2138.788,1830.388888888889,nhsn_c19_hosp
GA,202521,True,316.4618,957.2222222222222,525.76404,957.2222222222222,644.4261,957.2222222222222,772.26447,957.2222222222222,nhsn_c19_hosp
ID,202521,True,25.274883,89.60555555555555,22.8139,89.60555555555555,22.249203,89.60555555555555,10.5707655,89.60555555555555,nhsn_c19_hosp
IL,202521,True,161.18257,892.0666666666667,156.44746,892.0666666666667,184.17897,892.0666666666667,215.00941,892.0666666666667,nhsn_c19_hosp
IN,202521,True,82.02898,468.0722222222222,50.84862,468.0722222222222,44.963123,468.0722222222222,67.49007,468.0722222222222,nhsn_c19_hosp
IA,202521,True,43.258904,183.47222222222223,49.343544,183.47222222222223,43.341164,183.47222222222223,30.63581,183.47222222222223,nhsn_c19_hosp
KS,202521,True,12.228243,192.82222222222222,7.7591424,192.82222222222222,5.3255944,192.82222222222222,6.4427466,192.82222222222222,nhsn_c19_hosp
KY,202521,True,40.72513,386.5,16.535889,386.5,13.3966675,386.5,48.162506,386.5,nhsn_c19_hosp
LA,202521,True,39.732914,372.5111111111111,71.48016,372.5111111111111,101.28265,372.5111111111111,110.6918,372.5111111111111,nhsn_c19_hosp
ME,202521,True,6.9333,67.17222222222222,6.7611465,67.17222222222222,5.587818,67.17222222222222,4.13966,67.17222222222222,nhsn_c19_hosp
MD,202521,True,75.02668,338.77222222222224,123.25634,338.77222222222224,140.37354,338.77222222222224,144.1227,338.77222222222224,nhsn_c19_hosp
MA,202521,True,75.449715,494.52222222222224,83.12693,494.52222222222224,80.561775,494.52222222222224,47.42203,494.52222222222224,nhsn_c19_hosp
MI,202521,True,145.00352,673.6944444444445,126.00548,673.6944444444445,118.94377,673.6944444444445,54.368393,673.6944444444445,nhsn_c19_hosp
MN,202521,True,78.56527,288.0888888888889,76.87798,288.0888888888889,57.74122,288.0888888888889,21.461996,288.0888888888889,nhsn_c19_hosp
MS,202521,True,40.871117,154.1888888888889,50.65708,154.1888888888889,39.90061,154.1888888888889,15.266785,154.1888888888889,nhsn_c19_hosp
MO,202521,True,53.8192,444.43333333333334,48.557877,444.43333333333334,67.82051,444.43333333333334,26.549604,444.43333333333334,nhsn_c19_hosp
MT,202521,True,2.0621054,82.38333333333334,2.105364,82.38333333333334,7.555353,82.38333333333334,9.049761,82.38333333333334,nhsn_c19_hosp
NE,202521,True,23.105669,112.75555555555556,29.969599,112.75555555555556,27.616121,112.75555555555556,15.253678,112.75555555555556,nhsn_c19_hosp
NV,202521,True,55.372623,219.82777777777778,28.05289,219.82777777777778,19.45493,219.82777777777778,24.428898,219.82777777777778,nhsn_c19_hosp
NH,202521,True,12.011564,78.77222222222223,8.631453,78.77222222222223,4.5747886,78.77222222222223,8.130308,78.77222222222223,nhsn_c19_hosp
NJ,202521,True,176.12125,704.6444444444444,247.57278,704.6444444444444,250.89297,704.6444444444444,290.86572,704.6444444444444,nhsn_c19_hosp
NM,202521,True,26.481297,110.73333333333333,40.202,110.73333333333333,52.82006,110.73333333333333,71.12454,110.73333333333333,nhsn_c19_hosp
NY,202521,True,236.27174,1599.3277777777778,234.10182,1599.3277777777778,166.12184,1599.3277777777778,45.998272,1599.3277777777778,nhsn_c19_hosp
NC,202521,True,125.80731,578.0,165.25827,578.0,169.87042,578.0,136.42639,578.0,nhsn_c19_hosp
ND,202521,True,9.468421,50.2,12.70581,50.2,10.702262,50.2,0.5236389,50.2,nhsn_c19_hosp
OH,202521,True,121.93337,885.5888888888888,86.45699,885.5888888888888,35.981163,885.5888888888888,71.838356,885.5888888888888,nhsn_c19_hosp
OK,202521,True,29.802204,271.64444444444445,28.534794,271.64444444444445,11.208013,271.64444444444445,3.5161695,271.64444444444445,nhsn_c19_hosp
OR,202521,True,51.527073,199.88333333333333,51.992176,199.88333333333333,55.86191,199.88333333333333,70.59291,199.88333333333333,nhsn_c19_hosp
PA,202521,True,203.0819,990.9222222222222,231.52953,990.9222222222222,187.59343,990.9222222222222,109.74046,990.9222222222222,nhsn_c19_hosp
RI,202521,True,16.454927,59.227777777777774,13.178724,59.227777777777774,7.4489465,59.227777777777774,0.64242715,59.227777777777774,nhsn_c19_hosp
SC,202521,True,81.792984,310.0722222222222,100.80632,310.0722222222222,150.45805,310.0722222222222,220.48425,310.0722222222222,nhsn_c19_hosp
SD,202521,True,2.3139672,63.17777777777778,3.1138396,63.17777777777778,5.5935874,63.17777777777778,6.1759505,63.17777777777778,nhsn_c19_hosp
TN,202521,True,56.92649,381.15,61.081154,381.15,69.99732,381.15,24.864813,381.15,nhsn_c19_hosp
TX,202521,True,502.28842,1730.3333333333333,603.0672,1730.3333333333333,616.0203,1730.3333333333333,677.3156,1730.3333333333333,nhsn_c19_hosp
UT,202521,True,33.55226,158.37777777777777,45.068985,158.37777777777777,57.745865,158.37777777777777,58.629684,158.37777777777777,nhsn_c19_hosp
VT,202521,True,11.252409,33.42777777777778,11.002872,33.42777777777778,10.72015,33.42777777777778,15.309101,33.42777777777778,nhsn_c19_hosp
VA,202521,True,49.428787,485.43333333333334,54.83336,485.43333333333334,60.908127,485.43333333333334,12.582107,485.43333333333334,nhsn_c19_hosp
WA,202521,True,42.779995,332.47777777777776,46.12631,332.47777777777776,53.603176,332.47777777777776,67.44149,332.47777777777776,nhsn_c19_hosp
WV,202521,True,13.32512,159.06666666666666,7.8590555,159.06666666666666,8.732606,159.06666666666666,4.7753744,159.06666666666666,nhsn_c19_hosp
WI,202521,True,42.02798,396.1111111111111,46.070705,396.1111111111111,47.347866,396.1111111111111,22.274868,396.1111111111111,nhsn_c19_hosp
WY,202521,True,5.98283,32.71111111111111,5.7486553,32.71111111111111,6.7216835,32.71111111111111,7.8169613,32.71111111111111,nhsn_c19_hosp
PR,202521,True,84.14088,118.04444444444445,92.1196,118.04444444444445,99.52551,118.04444444444445,98.142914,118.04444444444445,nhsn_c19_hosp
HI,202521,True,30.578588,93.30555555555556,42.33799,93.30555555555556,45.52126,93.30555555555556,50.961082,93.30555555555556,nhsn_c19_hosp
US,202521,True,3427.2915,22297.277777777777,3759.4849,22297.277777777777,3340.7212,22297.277777777777,1637.686,22297.277777777777,nhsn_c19_hosp
